modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"minimax3","minimax/minimax-m3","reconcile-ghost-issues","lispfns",true,false,24,22,12,14,10,113201,3519,6347,1,1,70600,0.038183
"glm5","z-ai/glm-5","count-open-prs","jsrepl",true,false,2,1,0,13,10,6290,121,3168,0,1,4950,0.004006
"glm5","z-ai/glm-5","count-open-prs","lispfns",true,false,2,1,0,13,10,5769,159,2901,0,1,4978,0.003767
"glm5","z-ai/glm-5","sentry-billing-unresolved","jsrepl",true,false,2,1,0,13,10,6443,213,3318,0,1,4785,0.004275
"glm5","z-ai/glm-5","sentry-billing-unresolved","lispfns",true,false,2,1,0,13,10,5861,167,2990,0,1,4552,0.003837
"glm5","z-ai/glm-5","merged-prs-open-linear","jsrepl",true,false,4,3,0,32,10,14338,840,4065,0,1,30140,0.010216
"glm5","z-ai/glm-5","merged-prs-open-linear","lispfns",true,false,3,2,1,24,10,9410,690,3446,0,1,16473,0.006971
"glm5","z-ai/glm-5","busiest-assignee","jsrepl",true,false,2,1,0,13,10,6483,269,3350,0,1,9027,0.004406
"glm5","z-ai/glm-5","busiest-assignee","lispfns",true,false,2,1,0,13,10,6043,198,3164,0,1,8910,0.004006
"glm5","z-ai/glm-5","high-urgency-triggered","jsrepl",true,false,2,1,0,13,10,6408,259,3279,0,1,8514,0.004342
"glm5","z-ai/glm-5","high-urgency-triggered","lispfns",true,false,2,1,0,13,10,5881,223,3006,0,1,10004,0.003957
"glm5","z-ai/glm-5","email-top-error","jsrepl",true,false,2,1,0,14,10,6601,485,3454,0,1,12990,0.004892
"glm5","z-ai/glm-5","email-top-error","lispfns",true,false,2,1,0,14,10,6019,412,3126,0,1,10592,0.004402
"glm5","z-ai/glm-5","compose-verify-issues","jsrepl",true,false,3,2,0,23,10,9900,330,3472,0,1,10547,0.006574
"glm5","z-ai/glm-5","compose-verify-issues","lispfns",true,false,4,3,0,22,10,12150,397,3152,0,1,9081,0.008052
"glm5","z-ai/glm-5","incident-branch","jsrepl",true,false,2,1,0,14,10,6728,406,3531,0,1,8211,0.004816
"glm5","z-ai/glm-5","incident-branch","lispfns",true,false,2,1,0,14,10,6080,473,3137,0,1,10489,0.004556
"glm5","z-ai/glm-5","open-prs-breakdown","jsrepl",true,false,2,1,0,13,10,6550,392,3406,0,1,10947,0.004683
"glm5","z-ai/glm-5","open-prs-breakdown","lispfns",true,false,2,1,0,13,10,5988,338,3098,0,1,9061,0.004242
"glm5","z-ai/glm-5","reconcile-ghost-issues","jsrepl",true,false,4,3,0,14,10,15052,956,4244,0,1,19707,0.010867
"glm5","z-ai/glm-5","reconcile-ghost-issues","lispfns",true,false,3,2,1,22,10,9996,1079,3737,0,1,18455,0.008069
"xiaomi","xiaomi/mimo-v2.5","count-open-prs","jsrepl",true,false,2,1,0,13,10,6560,125,3340,0,1,4856,0.000724
"xiaomi","xiaomi/mimo-v2.5","count-open-prs","lispfns",true,false,2,1,0,13,10,6074,124,3090,0,1,3525,0.000672
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","jsrepl",true,false,2,1,0,13,10,6675,201,3452,0,1,9148,0.000757
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","lispfns",true,false,3,2,0,14,10,9811,305,3503,0,1,6622,0.001116
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","jsrepl",true,false,8,7,1,24,10,34787,1307,5162,0,1,34754,0.004019
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","lispfns",true,false,6,5,1,22,10,22501,1089,4539,0,1,29284,0.002668
"xiaomi","xiaomi/mimo-v2.5","busiest-assignee","jsrepl",true,false,3,2,0,13,10,10291,413,3647,0,1,9185,0.001196
"xiaomi","xiaomi/mimo-v2.5","busiest-assignee","lispfns",true,false,3,2,0,14,10,10914,226,4007,0,1,9168,0.001209
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","jsrepl",true,false,3,2,0,14,10,10983,434,4026,0,1,13265,0.001275
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","lispfns",true,false,2,1,0,13,10,6409,251,3418,0,1,6009,0.000743
"xiaomi","xiaomi/mimo-v2.5","email-top-error","jsrepl",true,false,5,4,0,14,10,17583,344,3793,0,1,19140,0.001943
"xiaomi","xiaomi/mimo-v2.5","email-top-error","lispfns",true,false,4,3,0,15,10,19470,402,5626,0,1,18067,0.002157
