modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"minimax3","minimax/minimax-m3","email-top-error","pyrepl",true,false,5,4,0,14,10,15942,363,3707,0,1,6891,0.005218
"minimax3","minimax/minimax-m3","email-top-error","jsrepl",false,false,4,4,0,14,10,11689,406,3450,0,1,6354,0.003994
"minimax3","minimax/minimax-m3","email-top-error","lispfns",true,false,6,7,0,14,10,16710,483,3302,0,1,8627,0.005593
"minimax3","minimax/minimax-m3","compose-verify-issues","pyrepl",true,false,6,6,0,22,10,22720,993,5440,0,1,10517,0.008008
"minimax3","minimax/minimax-m3","compose-verify-issues","jsrepl",true,false,6,9,0,25,10,22361,929,5465,0,1,14302,0.007823
"minimax3","minimax/minimax-m3","compose-verify-issues","lispfns",true,false,7,8,0,22,10,22059,755,4124,0,1,11503,0.007524
"minimax3","minimax/minimax-m3","incident-branch","pyrepl",true,false,5,6,0,14,10,16831,465,4020,0,1,7455,0.005607
"minimax3","minimax/minimax-m3","incident-branch","jsrepl",true,false,6,5,0,14,10,18260,448,3429,0,1,9326,0.006016
"minimax3","minimax/minimax-m3","incident-branch","lispfns",true,false,5,6,0,14,10,13654,501,3139,0,1,7851,0.004697
"minimax3","minimax/minimax-m3","open-prs-breakdown","pyrepl",true,false,7,6,1,20,10,23476,2247,4264,0,1,22870,0.009739
"minimax3","minimax/minimax-m3","open-prs-breakdown","jsrepl",true,false,4,3,0,16,10,12053,377,3591,0,1,7879,0.004068
"minimax3","minimax/minimax-m3","open-prs-breakdown","lispfns",true,false,4,3,0,13,10,10126,345,3352,0,1,7032,0.003452
"minimax3","minimax/minimax-m3","reconcile-ghost-issues","pyrepl",true,false,7,7,0,14,10,26043,754,4599,0,1,11338,0.008718
"minimax3","minimax/minimax-m3","reconcile-ghost-issues","jsrepl",true,false,5,5,0,16,10,15747,858,3880,0,1,12824,0.005754
"minimax3","minimax/minimax-m3","reconcile-ghost-issues","lispfns",true,false,9,14,1,15,10,31654,2577,4822,0,1,28402,0.012589
"glm5","z-ai/glm-5","count-open-prs","pyrepl",true,false,3,2,0,13,10,7332,211,2613,0,1,8521,0.004804
"glm5","z-ai/glm-5","count-open-prs","jsrepl",true,false,2,1,0,13,10,4316,127,2181,0,1,4837,0.002833
"glm5","z-ai/glm-5","count-open-prs","lispfns",true,false,2,1,0,13,10,3697,123,1865,0,1,4519,0.002454
"glm5","z-ai/glm-5","sentry-billing-unresolved","pyrepl",true,false,3,3,0,13,10,7811,331,2883,0,1,13721,0.005322
"glm5","z-ai/glm-5","sentry-billing-unresolved","jsrepl",true,false,4,3,0,13,10,10087,339,2833,0,1,16446,0.006703
"glm5","z-ai/glm-5","sentry-billing-unresolved","lispfns",true,false,4,3,0,13,10,8798,361,2465,0,1,13152,0.005972
"glm5","z-ai/glm-5","merged-prs-open-linear","pyrepl",true,false,4,4,0,14,10,12351,895,4184,0,1,21786,0.009129
"glm5","z-ai/glm-5","merged-prs-open-linear","jsrepl",true,false,4,4,0,14,10,11883,706,3910,0,1,23645,0.008485
"glm5","z-ai/glm-5","merged-prs-open-linear","lispfns",true,false,8,10,1,23,10,23420,976,3613,0,1,38330,0.015926
"glm5","z-ai/glm-5","busiest-assignee","pyrepl",true,false,5,4,0,13,10,14037,461,3240,0,1,19858,0.009307
"glm5","z-ai/glm-5","busiest-assignee","jsrepl",true,false,4,3,0,13,10,10483,403,3054,0,1,11733,0.007064
"glm5","z-ai/glm-5","busiest-assignee","lispfns",true,false,6,5,0,13,10,14814,357,2912,0,1,21803,0.009574
"glm5","z-ai/glm-5","high-urgency-triggered","pyrepl",true,false,5,4,0,13,10,13489,392,2996,0,1,14029,0.008846
"glm5","z-ai/glm-5","high-urgency-triggered","jsrepl",true,false,4,3,0,13,10,10183,396,2865,0,1,14346,0.006870
"glm5","z-ai/glm-5","high-urgency-triggered","lispfns",true,false,4,3,0,13,10,8864,348,2489,0,1,12748,0.005987
