modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"minimax","minimax/minimax-m2.5","count-open-prs","scratchpad",true,false,4,3,0,1,1,5034,271,1482,0,2,4090,0.000734
"minimax","minimax/minimax-m2.5","sentry-billing-unresolved","baseline",true,false,2,1,0,1,1,6513,311,3613,0,32,5409,0.000931
"minimax","minimax/minimax-m2.5","sentry-billing-unresolved","scratchpad",true,false,4,3,0,1,1,5033,400,1516,0,2,7843,0.000796
"minimax","minimax/minimax-m2.5","merged-prs-open-linear","baseline",true,false,3,15,0,15,2,16468,1859,7592,0,32,22032,0.002868
"minimax","minimax/minimax-m2.5","merged-prs-open-linear","scratchpad",false,false,30,30,19,28,2,90441,3155,4517,0,2,46248,0.012367
"minimax","minimax/minimax-m2.5","busiest-assignee","baseline",true,false,2,1,0,1,1,7070,279,4163,0,32,3417,0.000982
"minimax","minimax/minimax-m2.5","busiest-assignee","scratchpad",true,false,6,5,1,1,1,8359,480,1752,0,2,8839,0.001233
"minimax","minimax/minimax-m2.5","high-urgency-triggered","baseline",true,false,2,1,0,1,1,6088,269,3184,0,32,2891,0.000860
"minimax","minimax/minimax-m2.5","high-urgency-triggered","scratchpad",true,false,6,5,0,3,1,8216,454,1717,0,2,8422,0.001204
"minimax","minimax/minimax-m2.5","email-top-error","baseline",true,false,3,2,0,2,2,15233,790,6206,0,32,8726,0.002207
"minimax","minimax/minimax-m2.5","email-top-error","scratchpad",true,false,19,18,0,10,2,74597,2774,8323,0,2,35575,0.010283
"minimax","minimax/minimax-m2.5","compose-verify-issues","baseline",false,false,4,14,0,14,1,21874,2969,6806,0,32,29446,0.004050
"minimax","minimax/minimax-m2.5","compose-verify-issues","scratchpad",false,false,31,30,3,52,1,102400,3995,5799,1,2,83906,0.014206
"kimi","moonshotai/kimi-k2.5","count-open-prs","baseline",true,false,2,1,0,1,1,5979,507,4716,0,32,17257,0.003269
"kimi","moonshotai/kimi-k2.5","count-open-prs","scratchpad",true,false,4,3,0,1,1,4162,222,1250,0,2,15494,0.002010
"kimi","moonshotai/kimi-k2.5","sentry-billing-unresolved","baseline",true,false,2,1,0,1,1,3217,208,1952,0,32,9607,0.001628
"kimi","moonshotai/kimi-k2.5","sentry-billing-unresolved","scratchpad",true,false,4,3,0,1,1,4189,391,1291,0,2,13409,0.002363
"kimi","moonshotai/kimi-k2.5","merged-prs-open-linear","baseline",true,false,3,15,0,15,2,11530,1510,6024,0,32,40400,0.007382
"kimi","moonshotai/kimi-k2.5","merged-prs-open-linear","scratchpad",true,false,4,4,0,2,2,4877,812,1766,0,2,23187,0.003473
"kimi","moonshotai/kimi-k2.5","busiest-assignee","baseline",true,false,2,1,0,1,1,3802,336,2529,0,32,9432,0.002106
"kimi","moonshotai/kimi-k2.5","busiest-assignee","scratchpad",true,false,4,4,0,1,1,4507,437,1425,0,2,14349,0.002575
"kimi","moonshotai/kimi-k2.5","high-urgency-triggered","baseline",true,false,2,1,0,1,1,2814,213,1545,0,32,6354,0.001487
"kimi","moonshotai/kimi-k2.5","high-urgency-triggered","scratchpad",false,false,4,3,0,1,1,4083,249,1206,0,2,8286,0.002035
"kimi","moonshotai/kimi-k2.5","email-top-error","baseline",false,false,3,2,0,2,2,10130,394,4466,0,32,14857,0.004597
"kimi","moonshotai/kimi-k2.5","email-top-error","scratchpad",true,false,7,7,0,4,2,9734,871,1835,0,2,26374,0.005414
"kimi","moonshotai/kimi-k2.5","compose-verify-issues","baseline",true,false,3,16,0,16,1,11336,1808,5746,0,32,48086,0.007912
"kimi","moonshotai/kimi-k2.5","compose-verify-issues","scratchpad",true,false,9,11,0,20,1,18100,1376,3181,0,2,52301,0.009574
"deepseek","deepseek/deepseek-v3.2","count-open-prs","baseline",false,false,2,1,0,1,1,9590,79,6626,0,32,5658,0.002223
"deepseek","deepseek/deepseek-v3.2","count-open-prs","scratchpad",true,false,4,3,0,1,1,6187,307,1879,0,2,15226,0.001522
"deepseek","deepseek/deepseek-v3.2","high-urgency-triggered","baseline",true,false,2,1,0,1,1,6280,145,3309,0,32,7510,0.001488
"deepseek","deepseek/deepseek-v3.2","high-urgency-triggered","scratchpad",true,false,9,8,1,4,1,18141,940,2924,0,2,41729,0.004477
