modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"deepseek","deepseek/deepseek-v3.2","count-open-prs","scratchpad",true,false,2,1,0,1,1,3798,103,1980,0,2,9545,0.000905
"deepseek","deepseek/deepseek-v3.2","sentry-billing-unresolved","scratchpad",true,false,4,3,0,2,1,9248,394,2748,0,2,16968,0.002253
"deepseek","deepseek/deepseek-v3.2","merged-prs-open-linear","scratchpad",true,false,5,4,0,4,2,12866,866,3631,0,2,34444,0.003243
"deepseek","deepseek/deepseek-v3.2","busiest-assignee","scratchpad",true,false,3,2,0,1,1,6234,286,2320,0,2,16366,0.001526
"deepseek","deepseek/deepseek-v3.2","high-urgency-triggered","scratchpad",true,false,3,2,0,1,1,6170,294,2289,0,2,13895,0.001514
"deepseek","deepseek/deepseek-v3.2","email-top-error","scratchpad",true,false,6,5,0,3,2,14545,652,2962,0,2,19065,0.003554
"deepseek","deepseek/deepseek-v3.2","compose-verify-issues","scratchpad",true,false,9,8,0,20,1,26925,876,4075,0,2,38283,0.006466
"glm","z-ai/glm-4.7-flash","count-open-prs","scratchpad",true,false,2,1,0,1,1,3311,121,1695,0,2,16258,0.000247
"glm","z-ai/glm-4.7-flash","sentry-billing-unresolved","scratchpad",true,false,3,2,0,1,1,5374,1060,1950,0,2,36759,0.000746
"glm","z-ai/glm-4.7-flash","merged-prs-open-linear","scratchpad",true,false,3,2,0,2,2,5414,805,2087,0,2,13497,0.000647
"glm","z-ai/glm-4.7-flash","busiest-assignee","scratchpad",true,false,3,2,0,1,1,5301,748,1891,0,2,53384,0.000617
"glm","z-ai/glm-4.7-flash","high-urgency-triggered","scratchpad",true,false,3,2,0,1,1,5314,365,1905,0,2,6699,0.000465
"glm","z-ai/glm-4.7-flash","email-top-error","scratchpad",true,false,5,4,0,3,2,9525,699,2143,0,2,30248,0.000851
"glm","z-ai/glm-4.7-flash","compose-verify-issues","scratchpad",true,false,7,6,2,19,1,14263,1127,2399,0,2,23329,0.001307
"xiaomi","xiaomi/mimo-v2.5","count-open-prs","scratchpad",true,false,2,1,0,1,1,3624,87,1865,0,2,5101,0.000405
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","scratchpad",true,false,3,2,0,1,1,5819,253,2116,0,2,6144,0.000682
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","scratchpad",true,false,3,3,0,2,2,6642,600,2721,0,2,10244,0.000865
"xiaomi","xiaomi/mimo-v2.5","busiest-assignee","scratchpad",true,false,3,2,0,1,1,5790,180,2074,0,2,6676,0.000658
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","scratchpad",true,false,3,2,0,1,1,5730,227,2053,0,2,6131,0.000665
"xiaomi","xiaomi/mimo-v2.5","email-top-error","scratchpad",true,false,4,3,0,2,2,8086,478,2240,0,2,9335,0.000983
"xiaomi","xiaomi/mimo-v2.5","compose-verify-issues","scratchpad",true,false,5,5,0,17,1,11794,718,2771,0,2,15233,0.001439
"minimax","minimax/minimax-m2.5","count-open-prs","scratchpad",true,false,2,1,0,1,1,3336,111,1724,0,2,4096,0.000454
"minimax","minimax/minimax-m2.5","sentry-billing-unresolved","scratchpad",true,false,2,1,0,1,1,3396,208,1781,0,2,4922,0.000507
"minimax","minimax/minimax-m2.5","merged-prs-open-linear","scratchpad",true,false,2,1,0,2,2,3647,401,2023,0,2,8661,0.000630
"minimax","minimax/minimax-m2.5","busiest-assignee","scratchpad",true,false,3,2,0,1,1,5357,258,1931,0,2,5567,0.000767
"minimax","minimax/minimax-m2.5","high-urgency-triggered","scratchpad",true,false,2,1,0,1,1,3418,189,1799,0,2,4646,0.000501
"minimax","minimax/minimax-m2.5","email-top-error","scratchpad",true,false,5,4,1,3,2,9456,734,2133,0,2,16465,0.001487
"minimax","minimax/minimax-m2.5","compose-verify-issues","scratchpad",true,false,9,8,2,21,1,20434,955,3115,0,2,18631,0.002910
"kimi","moonshotai/kimi-k2.5","count-open-prs","scratchpad",true,false,2,1,0,1,1,2922,116,1509,0,2,8806,0.001331
"kimi","moonshotai/kimi-k2.5","sentry-billing-unresolved","scratchpad",true,false,3,2,0,1,1,4751,298,1747,0,2,10629,0.002385
"kimi","moonshotai/kimi-k2.5","merged-prs-open-linear","scratchpad",true,false,3,2,0,2,2,5365,504,2184,0,2,15297,0.003032
"kimi","moonshotai/kimi-k2.5","busiest-assignee","scratchpad",true,false,3,2,0,1,1,4735,254,1718,0,2,11735,0.002290
"kimi","moonshotai/kimi-k2.5","high-urgency-triggered","scratchpad",true,false,3,2,0,1,1,4669,253,1690,0,2,9602,0.002263
"kimi","moonshotai/kimi-k2.5","email-top-error","scratchpad",true,false,4,3,0,2,2,6647,526,1860,0,2,17313,0.003558
"kimi","moonshotai/kimi-k2.5","compose-verify-issues","scratchpad",true,false,5,5,0,18,1,10904,617,2673,0,2,23919,0.005338
