modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","lispfns",true,false,5,4,0,2,1,11679,334,2570,0,1,42733,0.001320
"xiaomi","xiaomi/mimo-v2.5","incident-branch","pyrepl",true,false,5,4,0,2,2,15855,573,3813,0,1,54926,0.001825
"xiaomi","xiaomi/mimo-v2.5","incident-branch","jsrepl",true,false,4,5,0,3,2,12512,685,3632,0,1,124452,0.001506
"xiaomi","xiaomi/mimo-v2.5","incident-branch","lispfns",true,false,4,5,1,3,2,11438,804,3400,0,1,28972,0.001426
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","pyrepl",true,false,7,6,0,13,2,26421,1121,5216,0,1,37827,0.003088
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","jsrepl",true,false,10,9,0,14,2,40280,1385,5593,0,1,60221,0.004617
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","lispfns",true,false,6,7,0,4,2,21452,866,4483,0,1,33299,0.002495
"xiaomi","xiaomi/mimo-v2.5","open-prs-breakdown","pyrepl",true,false,6,5,1,1,1,20041,596,3862,0,1,34747,0.002271
"xiaomi","xiaomi/mimo-v2.5","open-prs-breakdown","jsrepl",true,false,3,2,0,1,1,8278,387,3102,0,1,22705,0.000978
"xiaomi","xiaomi/mimo-v2.5","open-prs-breakdown","lispfns",true,false,4,3,0,1,1,9463,327,2600,0,1,27400,0.001085
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","pyrepl",false,true,17,17,5,6,2,100274,3480,11136,1,1,150004,0.011503
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","jsrepl",true,false,7,7,0,13,2,28787,1767,5760,0,1,54774,0.003517
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","lispfns",true,false,6,7,1,8,2,20741,1538,4575,0,1,43960,0.002608
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","pyrepl",true,false,4,3,0,2,1,11989,350,3407,0,1,17404,0.001357
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","jsrepl",true,false,4,3,0,2,1,11654,280,3302,0,1,13746,0.001302
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","lispfns",true,false,3,2,0,1,1,7201,228,2691,0,1,8263,0.000820
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","pyrepl",true,false,7,6,2,2,1,24030,621,4197,0,1,19538,0.001319
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","jsrepl",true,false,9,8,4,2,1,32539,1107,4644,0,1,56561,0.001837
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","lispfns",true,false,8,7,2,2,1,22683,250,3493,0,1,9516,0.001182
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","pyrepl",true,false,7,6,0,12,2,24746,330,4382,0,1,9720,0.001300
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","jsrepl",true,false,7,6,0,12,2,24206,350,4312,0,1,12673,0.001277
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","lispfns",false,false,9,8,3,2,2,27109,302,3819,0,1,10655,0.001413
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","pyrepl",true,false,3,2,0,1,1,7632,55,2654,0,1,2793,0.000392
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","jsrepl",true,false,3,2,0,1,1,7393,56,2575,0,1,3249,0.000380
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","lispfns",false,false,7,6,2,1,1,17290,170,2961,0,1,8010,0.000897
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","pyrepl",false,false,14,13,9,2,1,49613,752,4158,0,1,37851,0.002624
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","jsrepl",true,false,6,5,1,4,2,18730,345,3616,0,1,10746,0.001002
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","lispfns",true,false,6,5,1,4,2,15743,378,3085,0,1,9701,0.000859
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","pyrepl",false,false,4,3,0,2,1,10720,157,2946,0,1,4540,0.000566
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","jsrepl",true,false,6,5,2,3,1,16361,305,3169,0,1,13379,0.000876
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","lispfns",true,false,7,6,1,3,1,16625,253,2713,0,1,10166,0.000879
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-branch","pyrepl",false,false,7,6,2,4,2,23467,431,3904,0,1,15429,0.001255
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-branch","jsrepl",true,false,8,7,3,3,2,25523,545,3964,0,1,21599,0.001380
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-branch","lispfns",false,false,7,6,3,0,0,17649,222,2962,0,1,12996,0.000925
