modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"deepseek","deepseek/deepseek-v3.2","count-open-prs","scratchpad",true,false,2,1,0,1,1,3796,98,1976,0,2,11507,0.000903
"deepseek","deepseek/deepseek-v3.2","sentry-billing-unresolved","scratchpad",true,false,4,3,0,2,1,9236,393,2747,0,2,21427,0.002250
"deepseek","deepseek/deepseek-v3.2","merged-prs-open-linear","scratchpad",true,false,7,6,0,6,2,19182,995,3863,0,2,46432,0.004734
"deepseek","deepseek/deepseek-v3.2","busiest-assignee","scratchpad",true,false,2,1,0,1,1,3848,136,2018,0,2,7474,0.000928
"deepseek","deepseek/deepseek-v3.2","high-urgency-triggered","scratchpad",true,false,2,1,0,1,1,3891,148,2066,0,2,8006,0.000942
"deepseek","deepseek/deepseek-v3.2","email-top-error","scratchpad",true,false,5,4,0,3,2,11502,619,2722,0,2,28954,0.002846
"deepseek","deepseek/deepseek-v3.2","compose-verify-issues","scratchpad",true,false,8,7,0,19,1,21383,861,3468,0,2,41885,0.005192
"glm","z-ai/glm-4.7-flash","count-open-prs","scratchpad",true,false,2,1,0,1,1,3311,134,1695,0,2,10070,0.000252
"glm","z-ai/glm-4.7-flash","sentry-billing-unresolved","scratchpad",true,false,3,2,0,1,1,5331,361,1929,0,2,9065,0.000464
"glm","z-ai/glm-4.7-flash","merged-prs-open-linear","scratchpad",true,false,3,2,0,2,2,5934,939,2350,0,2,33499,0.000732
"glm","z-ai/glm-4.7-flash","busiest-assignee","scratchpad",true,false,3,2,0,1,1,5302,215,1888,0,2,17372,0.000404
"glm","z-ai/glm-4.7-flash","high-urgency-triggered","scratchpad",true,false,4,3,1,2,1,7152,406,1950,0,2,10100,0.000592
"glm","z-ai/glm-4.7-flash","email-top-error","scratchpad",true,false,3,2,0,2,2,5430,411,1951,0,2,7997,0.000490
"glm","z-ai/glm-4.7-flash","compose-verify-issues","scratchpad",true,false,6,5,1,19,1,12145,659,2334,0,2,13873,0.000992
"xiaomi","xiaomi/mimo-v2.5","count-open-prs","scratchpad",true,false,2,1,0,1,1,3624,102,1865,0,2,7114,0.000409
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","scratchpad",true,false,3,2,0,1,1,5819,260,2116,0,2,6339,0.000684
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","scratchpad",true,false,3,3,0,2,2,6547,573,2626,0,2,10026,0.000848
"xiaomi","xiaomi/mimo-v2.5","busiest-assignee","scratchpad",true,false,3,2,0,1,1,5787,172,2071,0,2,7473,0.000656
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","scratchpad",true,false,2,1,0,1,1,3718,173,1952,0,2,4425,0.000439
"xiaomi","xiaomi/mimo-v2.5","email-top-error","scratchpad",true,false,4,3,0,3,2,8098,328,2252,0,2,10945,0.000942
"xiaomi","xiaomi/mimo-v2.5","compose-verify-issues","scratchpad",true,false,8,8,1,20,1,19912,785,3251,0,2,15762,0.002311
"minimax","minimax/minimax-m2.5","count-open-prs","scratchpad",true,false,2,1,0,1,1,3349,114,1729,0,2,3470,0.000457
"minimax","minimax/minimax-m2.5","sentry-billing-unresolved","scratchpad",true,false,2,1,0,1,1,3412,177,1789,0,2,3201,0.000494
"minimax","minimax/minimax-m2.5","merged-prs-open-linear","scratchpad",true,false,2,1,0,2,2,3656,382,2024,0,2,4286,0.000622
"minimax","minimax/minimax-m2.5","busiest-assignee","scratchpad",true,false,3,2,0,1,1,5378,229,1936,0,2,4064,0.000755
"minimax","minimax/minimax-m2.5","high-urgency-triggered","scratchpad",true,false,2,1,0,1,1,3390,189,1763,0,2,2923,0.000498
"minimax","minimax/minimax-m2.5","email-top-error","scratchpad",true,false,3,2,0,2,2,5363,500,1923,0,2,5963,0.000884
"minimax","minimax/minimax-m2.5","compose-verify-issues","scratchpad",false,false,20,19,4,45,1,70001,3258,5313,0,2,42704,0.009964
"kimi","moonshotai/kimi-k2.5","count-open-prs","scratchpad",true,false,2,1,0,1,1,2930,117,1517,0,2,7145,0.001336
"kimi","moonshotai/kimi-k2.5","sentry-billing-unresolved","scratchpad",true,false,3,2,0,1,1,4751,273,1747,0,2,12319,0.002334
"kimi","moonshotai/kimi-k2.5","merged-prs-open-linear","scratchpad",true,false,3,2,0,2,2,5301,519,2112,0,2,22343,0.003039
"kimi","moonshotai/kimi-k2.5","busiest-assignee","scratchpad",true,false,3,2,0,1,1,4732,313,1715,0,2,19743,0.002408
"kimi","moonshotai/kimi-k2.5","high-urgency-triggered","scratchpad",true,false,3,2,0,1,1,4669,260,1690,0,2,13551,0.002277
"kimi","moonshotai/kimi-k2.5","email-top-error","scratchpad",true,false,4,3,0,2,2,6647,471,1860,0,2,20071,0.003446
"kimi","moonshotai/kimi-k2.5","compose-verify-issues","scratchpad",true,false,4,3,0,17,1,7192,539,2048,0,2,29802,0.003788
